City	Month	Year	CO	O3	Temperature
Meknes	5	2005	12.398	253.36	15
Meknes	5	2005	13.666	206.782	24
Meknes	5	2005	10.365	208.129	20
Fez	5	2005	8.456	244.943	20
Fez	5	2005	10.032	256.586	18
Fez	5	2005	11.89	276.86	13
Fez	5	2005	13.084	219.9	16
Fez	5	2005	9.092	286.687	20
Casablanca	5	2005	12.115	291.462	15
Casablanca	5	2005	9.842	237.344	13
Casablanca	5	2005	4.951	278.314	27
Casablanca	5	2005	13.03	240.507	22
Casablanca	5	2005	5.704	230.558	15
Casablanca	5	2005	7.035	249.853	13
Casablanca	5	2005	9.732	221.459	21
Rabat	5	2005	13.615	274.016	15
Rabat	5	2005	12.549	236.823	21
Rabat	5	2005	10.944	286.752	26
Rabat	5	2005	8.996	219.121	13
Meknes	5	2005	7.937	249.813	19
Meknes	5	2005	4.849	232.865	14
Meknes	5	2005	11.994	224.999	27
Meknes	5	2005	9.101	205.11	15
Fez	5	2005	9.38	264.561	17
Fez	5	2005	10.489	211.681	21
Fez	5	2005	4.55	252.418	25
Fez	5	2005	12.443	245.848	11
Fez	5	2005	12.3	218.504	13
Casablanca	5	2005	8.995	253.754	19
Casablanca	5	2005	7.459	244.487	29
Casablanca	5	2005	6.338	294.421	24
Casablanca	5	2005	8.564	268.793	17
Casablanca	5	2005	9.566	207.49	29
Casablanca	5	2005	5.376	261.332	10
Casablanca	5	2005	13.595	289.487	17
Rabat	5	2005	8.649	274.642	10
Rabat	5	2005	12.986	285.517	17
Rabat	5	2005	12.95	282.333	16
Rabat	5	2005	8.613	268.715	21
Meknes	5	2005	4.706	222.299	21
Meknes	5	2005	13.842	256.386	26
Meknes	5	2005	5.495	241.357	10
Meknes	5	2005	5.86	213.036	23
Fez	5	2005	12.951	297.648	18
Fez	5	2005	11.5	226.13	27
Fez	5	2005	9.229	291.493	21
Fez	5	2005	9.459	206.226	29
Fez	5	2005	8.404	202.727	21
Casablanca	5	2005	9.806	295.097	20
Casablanca	5	2005	9.196	294.693	14
Casablanca	5	2005	5.864	227.61	13
Casablanca	5	2005	8.663	281.653	11
Casablanca	5	2005	4.331	231.494	18
Casablanca	5	2005	10.703	201.567	16
Casablanca	5	2005	11.105	246.993	29
Rabat	5	2005	9.655	261.258	11
Rabat	5	2005	8.508	297.355	23
Rabat	5	2005	9.093	278.897	15
Rabat	5	2005	8.233	226.785	10
Meknes	5	2005	6.818	259.028	15
Meknes	5	2005	10.525	220.114	20
Meknes	5	2005	11.131	209.063	26
Meknes	5	2005	10.479	273.247	29
Fez	5	2005	7.939	214.097	10
Fez	5	2005	10.823	227.829	16
Fez	5	2005	13.802	284.505	25
Fez	5	2005	7.731	255.454	29
Fez	5	2005	6.663	244.314	27
Casablanca	5	2005	13.162	261.033	22
Casablanca	5	2005	12.692	270.766	21
Casablanca	5	2005	11.668	203.832	15
Casablanca	5	2005	8.402	220.49	16
Casablanca	5	2005	9.282	296.73	14
Casablanca	5	2005	10.505	291.716	25
Casablanca	5	2005	4.328	280.558	15
Rabat	5	2005	11.508	288.35	15
Rabat	5	2005	8.162	202.133	19
Rabat	5	2005	12.907	258.139	18
Rabat	5	2005	4.385	222.141	16
Meknes	5	2005	11.131	201.398	15
Meknes	5	2005	9.038	256.865	25
Meknes	5	2005	8.728	216.322	19
Meknes	5	2005	9.391	249.992	12
Fez	5	2005	8.795	279.508	25
Fez	5	2005	9.913	229.863	14
Fez	5	2005	10.845	254.922	24
Fez	5	2005	12.241	267.617	23
Fez	5	2005	12.111	276.842	28
Casablanca	5	2005	13.724	206.679	23
Casablanca	5	2005	4.919	253.059	12
Casablanca	5	2005	12.92	242.649	29
Casablanca	5	2005	12.157	262.578	28
Casablanca	5	2005	13.278	238.537	16
Casablanca	5	2005	7.106	267.684	29
Casablanca	5	2005	7.567	201.777	15
Rabat	5	2005	7.1	227.745	25
Rabat	5	2005	13.462	252.091	25
Rabat	5	2005	4.534	227.211	20
Rabat	5	2005	12.924	229.027	15
Meknes	5	2005	7.28	249.166	29
Meknes	5	2005	4.569	256.372	27
Meknes	5	2005	11.368	290.836	12
Meknes	5	2005	10.505	225.968	25
Fez	5	2005	12.855	279.328	20
Fez	5	2005	7.639	269.101	16
Fez	5	2005	7	246.677	18
Fez	5	2005	5.211	274.943	16
Fez	5	2005	6.391	281.112	24
Casablanca	5	2005	12.504	268.081	26
Casablanca	5	2005	10.581	220.16	10
Casablanca	5	2005	4.255	201.021	15
Casablanca	5	2005	4.534	211.041	28
Casablanca	5	2005	10.584	273.337	25
Casablanca	5	2005	7.955	221.645	23
Casablanca	5	2005	11.772	226.938	20
Rabat	5	2005	9.586	230.67	27
Rabat	5	2005	5.994	255.174	24
Rabat	5	2005	4.386	241.886	27
Rabat	5	2005	12.983	293.197	19
Meknes	5	2005	5.394	225.876	28
Meknes	5	2005	7.653	209.625	10
Meknes	5	2005	5.84	221.675	14
Meknes	5	2005	13.05	200.994	11
Fez	5	2005	4.572	200.595	20
Fez	5	2005	6.317	261.502	11
Fez	5	2005	7.8	288.369	21
Fez	5	2005	6.215	233.027	12
Fez	5	2005	5.146	248.921	11
Casablanca	5	2005	4.873	230.92	14
Casablanca	5	2005	9.492	200.857	26
Casablanca	5	2005	12.808	205.276	17
Casablanca	5	2005	12.785	222.497	15
Casablanca	5	2005	11.081	250.744	28
Casablanca	5	2005	5.146	236.486	28
Casablanca	5	2005	7.927	276.498	18
Rabat	5	2005	5.306	210.244	27
Rabat	5	2005	7.375	238.074	13
Rabat	5	2005	6.587	214.479	12
Rabat	5	2005	5.904	272.271	15
Meknes	5	2005	4.665	236.762	19
Meknes	5	2005	7.072	256.132	10
Meknes	5	2005	10.891	298.355	24
Meknes	5	2005	6.276	275.837	26
Fez	5	2005	10.902	278.016	13
Fez	5	2005	12.775	255.813	10
Fez	5	2005	7.544	284.51	28
Fez	5	2005	6.861	210.731	23
Fez	5	2005	13.375	266.4	18
Casablanca	5	2005	9.881	258.845	14
Casablanca	5	2005	9.005	276.9	26
Casablanca	5	2005	4.413	269.439	24
Casablanca	5	2005	4.363	219.045	27
Casablanca	5	2005	12.106	272.731	28
Casablanca	5	2005	7.445	232.978	29
Casablanca	5	2005	7.672	230.371	27
Rabat	5	2005	7.247	206.057	29
Rabat	5	2005	13.881	215.526	18
Rabat	5	2005	13.774	248.756	27
Rabat	5	2005	8.718	254.167	16
Meknes	5	2005	12.086	209.297	25
Meknes	5	2005	9.951	267.644	18
Meknes	5	2005	12.985	240.117	25
Meknes	5	2005	10.16	223.185	10
Fez	5	2005	11.339	291.975	10
Fez	5	2005	12.019	263.836	24
Fez	5	2005	12.718	224.025	16
Fez	5	2005	4.003	268.687	27
Fez	5	2005	9.993	225.84	28
Casablanca	5	2005	10.777	207.657	10
Casablanca	5	2005	5.537	213.916	20
Casablanca	5	2005	12.914	274.591	29
Casablanca	5	2005	11.335	218.398	12
Casablanca	5	2005	10.267	278.688	14
Casablanca	5	2005	4.028	229.571	22
Casablanca	5	2005	11.813	291.411	11
Rabat	5	2005	4.444	263.163	17
Rabat	5	2005	8.196	288.558	23
Rabat	5	2005	5.122	233.354	12
Rabat	5	2005	6.048	250.556	14
Meknes	5	2005	11.845	246.485	17
Meknes	5	2005	12.203	292.109	16
Meknes	5	2005	10.943	271.44	15
Meknes	5	2005	12.393	279.799	11
Fez	5	2005	13.378	219.872	14
Fez	5	2005	10.073	299.749	29
Fez	5	2005	13.445	216.718	16
Fez	5	2005	7.872	275.835	15
Fez	5	2005	7.578	284.891	10
Casablanca	5	2005	7.417	224.92	23
Casablanca	5	2005	13.317	214.416	28
Casablanca	5	2005	9.796	276.21	14
Casablanca	5	2005	6.989	255.145	21
Casablanca	5	2005	5.385	261.055	26
Casablanca	5	2005	6.033	255.2	28
Casablanca	5	2005	4.435	251.155	29
Rabat	5	2005	6.911	262.804	18
Rabat	5	2005	13.979	206.588	22
Rabat	5	2005	6.365	251.423	19
Rabat	5	2005	10.957	299.341	15
Meknes	5	2005	10.086	219.833	14
Meknes	5	2005	8.286	276.964	15
Meknes	5	2005	13.815	265.095	27
Meknes	5	2005	4.638	290.123	16
Fez	5	2005	13.7	286.6	13
Fez	5	2005	7.178	281.517	29
Fez	5	2005	11.937	238.075	15
Fez	5	2005	13.142	228.588	25
Fez	5	2005	12.092	219.292	15
Casablanca	5	2005	9.807	221.877	23
Casablanca	5	2005	9.244	247.099	10
Casablanca	5	2005	13.929	277.849	15
Casablanca	5	2005	4.758	214.459	15
Casablanca	5	2005	10.57	215.779	15
Casablanca	5	2005	6.674	261.923	24
Casablanca	5	2005	4.677	271.096	23
Rabat	5	2005	7.65	205.081	15
Rabat	5	2005	13.224	273.786	16
Rabat	5	2005	9.303	210.959	11
Rabat	5	2005	13.126	265.614	23
Meknes	5	2005	9.041	216.473	18
Meknes	5	2005	10.971	296.396	11
Meknes	5	2005	12.343	298.092	17
Meknes	5	2005	8.383	259.739	16
Fez	5	2005	12.336	260.485	24
Fez	5	2005	10.489	209.865	26
Fez	5	2005	13.999	282.492	24
Fez	5	2005	11.164	207.116	28
Fez	5	2005	8.376	281.02	16
Casablanca	5	2005	13.509	289.756	21
Casablanca	5	2005	9.499	282.14	27
Casablanca	5	2005	4.939	277.32	17
Casablanca	5	2005	13.897	253.888	13
Casablanca	5	2005	12.846	208.94	29
Casablanca	5	2005	13.311	236.361	17
Casablanca	5	2005	10.582	243.616	24
Rabat	5	2005	9.621	284.967	26
Rabat	5	2005	9.133	275.945	17
Rabat	5	2005	5.745	276.488	22
Rabat	5	2005	9.471	288.495	17
Meknes	5	2005	4.477	280.122	18
Meknes	5	2005	13.403	295.495	17
Meknes	5	2005	9.957	204.217	25
Meknes	5	2005	12.388	213.858	18
Fez	5	2005	6.993	243.086	27
Fez	5	2005	9.787	230.739	15
Fez	5	2005	8.181	258.184	25
Fez	5	2005	9.259	266.679	12
Fez	5	2005	10.614	246.32	14
Casablanca	5	2005	9.085	294.936	29
Casablanca	5	2005	4.207	230.578	11
Casablanca	5	2005	13.121	297.395	24
Casablanca	5	2005	8.627	293.45	10
Casablanca	5	2005	8.315	270.903	28
Casablanca	5	2005	11.85	200.523	15
Casablanca	5	2005	6.412	284.28	19
Rabat	5	2005	5.187	287.529	15
Rabat	5	2005	11.896	221.902	23
Rabat	5	2005	4.983	207.37	22
Rabat	5	2005	5.517	219.862	27
Meknes	5	2005	13.973	254.039	19
Meknes	5	2005	10.713	258.5	27
Meknes	5	2005	7.537	299.64	13
Meknes	5	2005	5.744	204.827	24
Fez	5	2005	12.779	251.131	24
Fez	5	2005	4.053	234.839	26
Fez	5	2005	9.115	299.322	18
Fez	5	2005	11.791	280.173	15
Fez	5	2005	13.79	221.874	12
Casablanca	5	2005	4.142	288.796	19
Casablanca	5	2005	11.045	264.254	16
Casablanca	5	2005	7.591	253.171	28
Casablanca	5	2005	6.001	217.062	21
Casablanca	5	2005	9.222	221.368	18
Casablanca	5	2005	10.601	284.002	23
Casablanca	5	2005	9.439	232.784	23
Rabat	5	2005	13.483	282.436	24
Rabat	5	2005	12.62	207.074	11
Rabat	5	2005	10.576	208.585	15
Rabat	5	2005	5.914	211.136	28
Meknes	5	2005	4.995	296.507	23
Meknes	5	2005	13.928	263.983	15
Meknes	5	2005	12.866	298.534	26
Meknes	5	2005	6.243	272.571	12
Fez	5	2005	8.34	252.194	28
Fez	5	2005	8.924	213.471	16
Fez	5	2005	6.873	225.986	28
Fez	5	2005	11.635	293.487	14
Fez	5	2005	10.692	292.516	29
Casablanca	5	2005	10.22	212.712	12
Casablanca	5	2005	6.361	262.399	28
Casablanca	5	2005	13.517	246.555	25
Casablanca	5	2005	9.855	284.09	26
Casablanca	5	2005	7.875	248.774	18
Casablanca	5	2005	6.077	258.49	15
Casablanca	5	2005	8.633	270.921	24
Rabat	5	2005	13.844	266.724	23
Rabat	5	2005	11.189	282.369	28
Rabat	5	2005	13.222	239.018	23
Rabat	5	2005	5.887	217.169	17
Meknes	5	2005	9.329	289.89	29
Meknes	5	2005	13.299	272.479	16
Meknes	5	2005	9.677	230.072	10
Meknes	5	2005	12.702	235.929	14
Fez	5	2005	11.165	275.203	28
Fez	5	2005	5.8	201.25	22
Fez	5	2005	13.657	282.477	18
Fez	5	2005	9.978	283.322	19
Fez	5	2005	13.532	259.82	21
Casablanca	5	2005	7.803	234.07	19
Casablanca	5	2005	5.429	219.354	28
Casablanca	5	2005	12.446	250.854	14
Casablanca	5	2005	8.833	201.888	15
Casablanca	5	2005	12.742	298.841	16
Casablanca	5	2005	10.995	294.757	12
Casablanca	5	2005	10.386	203.709	29
Rabat	5	2005	7.895	233.09	25
Rabat	5	2005	7.753	224.115	24
Rabat	5	2005	13.048	283.108	12
Rabat	5	2005	7.602	291.884	28
Meknes	5	2005	6.199	200.037	27
Meknes	5	2005	8.754	229.771	13
Meknes	5	2005	12.42	201.554	23
Meknes	5	2005	7.322	225.988	23
Fez	5	2005	10.911	266.921	18
Fez	5	2005	12.666	229.124	25
Fez	5	2005	9.456	296.803	12
Fez	5	2005	8.509	225.544	27
Fez	5	2005	13.032	259.652	20
Casablanca	5	2005	9.46	240.222	21
Casablanca	5	2005	10.219	283.447	13
Casablanca	5	2005	11.431	221.279	19
Casablanca	5	2005	5.116	201.368	10
Casablanca	5	2005	8.097	295.915	21
Casablanca	5	2005	12.962	273.416	20
Casablanca	5	2005	4.118	283.179	10
Rabat	5	2005	11.795	275.533	13
Rabat	5	2005	10.933	286.585	23
Rabat	5	2005	7.454	293.23	28
Rabat	5	2005	7.128	253.656	21
Meknes	5	2005	8.888	213.075	24
Meknes	5	2005	7.9	238.363	17
Meknes	5	2005	7.377	229.002	16
Meknes	5	2005	10.365	297.518	28
Fez	5	2005	4.517	239.861	26
Fez	5	2005	11.268	285.535	24
Fez	5	2005	4.893	222.916	17
Fez	5	2005	11.059	256.299	10
Fez	5	2005	6.257	271.742	10
Casablanca	5	2005	4.158	260.759	28
Casablanca	5	2005	6.399	226.851	25
Casablanca	5	2005	11.638	252.106	16
Casablanca	5	2005	8.721	207.509	22
Casablanca	5	2005	7.58	248.385	12
Casablanca	5	2005	13.151	243.17	20
Casablanca	5	2005	11.989	290.946	19
Rabat	5	2005	9.733	245.046	14
Rabat	5	2005	10.222	205.953	24
Rabat	5	2005	4.034	266.356	22
Rabat	5	2005	10.51	243.344	17
Meknes	5	2005	13.539	287.538	23
Meknes	5	2005	5.539	250.544	26
Meknes	5	2005	4.887	268.392	12
Meknes	5	2005	6.762	275.685	25
Fez	5	2005	8.536	208.58	19
Fez	5	2005	10.564	282.651	19
Fez	5	2005	6.828	223.68	13
Fez	5	2005	4.543	247.166	25
Fez	5	2005	4.302	243.203	20
Casablanca	5	2005	6.319	274.396	24
Casablanca	5	2005	12.942	254.902	29
Casablanca	5	2005	4.125	216.873	10
Casablanca	5	2005	4.738	260.662	10
Casablanca	5	2005	8.714	290.331	11
Casablanca	5	2005	13.606	228.284	19
Casablanca	5	2005	4.136	259.436	19
Rabat	5	2005	5.63	293.86	17
Rabat	5	2005	11.068	283.954	13
Rabat	5	2005	10.6	258.407	23
Rabat	5	2005	11.868	276.348	20
Meknes	5	2005	8.6	245.749	29
Meknes	5	2005	12.556	278.3	11
Meknes	5	2005	9.672	220.023	29
Meknes	5	2005	6.487	237.193	11
Fez	5	2005	13.875	243.366	18
Fez	5	2005	10.582	257.538	12
Fez	5	2005	11.927	225.97	16
Fez	5	2005	7.324	206.666	25
Fez	5	2005	11.967	267.337	10
Casablanca	5	2005	10.265	240.75	19
Casablanca	5	2005	9.225	220.287	23
Casablanca	5	2005	5.279	279.976	28
Casablanca	5	2005	13.554	254.473	12
Casablanca	5	2005	9.196	228.719	11
Casablanca	5	2005	11.202	241.408	10
Casablanca	5	2005	11.876	287.507	17
Rabat	5	2005	6.635	295.386	29
Rabat	5	2005	10.707	243.593	19
Rabat	5	2005	12.552	218.614	19
Rabat	5	2005	7.924	274.763	25
Meknes	5	2005	7.498	295.584	16
Meknes	5	2005	6.296	209.395	15
Meknes	5	2005	6.056	283.051	16
Meknes	5	2005	9.971	201.694	16
Fez	5	2005	13.812	283.391	21
Fez	5	2005	6.007	218.346	28
Fez	5	2005	9.286	285.27	29
Fez	5	2005	11.226	282.589	21
Fez	5	2005	11.684	204.853	17
Casablanca	5	2005	6.798	296.494	19
Casablanca	5	2005	13.416	219.342	22
Casablanca	5	2005	12.109	238.401	13
Casablanca	5	2005	13.897	249.934	29
Casablanca	5	2005	9.075	261.835	23
Casablanca	5	2005	5.242	250.109	15
Casablanca	5	2005	4.155	263.266	11
Rabat	5	2005	8.413	295.769	25
Rabat	5	2005	10.55	249.156	12
Rabat	5	2005	12.938	266.235	27
Rabat	5	2005	4.815	276.962	14
Meknes	5	2005	10.712	260.138	29
Meknes	5	2005	10.982	264.877	27
Meknes	5	2005	6.709	281.55	19
Meknes	5	2005	12.236	255.055	21
Fez	5	2005	9.546	273.912	18
Fez	5	2005	9.569	219.778	18
Fez	5	2005	10.663	266.908	26
Fez	5	2005	7.738	297.7	29
Fez	5	2005	9.471	212.29	22
Casablanca	5	2005	6.576	253.825	15
Casablanca	5	2005	10.654	209.084	19
Casablanca	5	2005	5.689	289.481	10
Casablanca	5	2005	4.803	279.926	25
Casablanca	5	2005	6.822	239.762	25
Casablanca	5	2005	7.931	245.523	25
Casablanca	5	2005	4.904	245.226	23
Rabat	5	2005	11.841	212.987	24
Rabat	5	2005	10.118	248.853	13
Rabat	5	2005	5.472	216.022	17
Rabat	5	2005	10.859	295.204	23
Meknes	5	2005	9.503	245.712	10
Meknes	5	2005	4.001	202.904	23
Meknes	5	2005	8.294	200.651	14
Meknes	5	2005	7.411	284.203	15
Fez	5	2005	6.914	274.248	20
Fez	5	2005	6.165	283.362	28
Fez	5	2005	13.92	220.023	24
Fez	5	2005	12.085	263.893	25
Fez	5	2005	8.383	231.74	20
Casablanca	5	2005	5.847	238.87	20
Casablanca	5	2005	9.814	209.304	17
Casablanca	5	2005	9.943	283.6	10
Casablanca	5	2005	13.546	225.511	16
Casablanca	5	2005	9.691	221.081	24
Casablanca	5	2005	12.53	234.211	25
Casablanca	5	2005	8.12	208.581	17
Rabat	5	2005	11.701	261.395	21
Rabat	5	2005	13.148	259.685	27
Rabat	5	2005	8.044	266.038	22
Rabat	5	2005	5.795	265.057	25
Meknes	5	2005	5.249	276.505	28
Meknes	5	2005	9.187	233.558	29
Meknes	5	2005	8.345	262.184	29
Meknes	5	2005	7.394	285.997	18
Fez	5	2005	9.163	282.431	13
Fez	5	2005	4.912	294.019	21
Fez	5	2005	7.589	203.833	15
Fez	5	2005	4.529	295.458	11
Fez	5	2005	6.617	262.937	27
Casablanca	5	2005	7.83	244.357	13
Casablanca	5	2005	8.301	285.386	14
Casablanca	5	2005	5.637	238.884	28
Casablanca	5	2005	8.168	213.379	23
Casablanca	5	2005	4.763	285.299	16
Casablanca	5	2005	9.511	247.008	22
Casablanca	5	2005	12.162	207.793	24
Rabat	5	2005	10.458	292.641	26
Rabat	5	2005	7.912	216.036	12
Rabat	5	2005	4.725	298.191	25
Rabat	5	2005	10.946	222.059	25
Meknes	5	2005	10.17	279.249	25
Meknes	5	2005	12.696	247.088	19
Meknes	5	2005	6.468	202.622	25
Meknes	5	2005	5.982	219.761	17
Fez	5	2005	10.116	227.443	12
Fez	5	2005	9.057	202.799	19
Fez	5	2005	7.64	200.718	18
Fez	5	2005	13.42	238.694	27
Fez	5	2005	6.541	236.209	15
Casablanca	5	2005	12.979	227.044	10
Casablanca	5	2005	12.176	295.117	11
Casablanca	5	2005	10.073	210.159	25
Casablanca	5	2005	4.02	261.837	18
Casablanca	5	2005	4.861	238.757	15
Casablanca	5	2005	12.475	294.519	27
Casablanca	5	2005	8.109	274.195	14
Rabat	5	2005	5.729	261.347	29
Rabat	5	2005	8.121	255.235	23
Rabat	5	2005	12.344	235.924	29
Rabat	5	2005	6.805	227.472	17
Meknes	5	2005	11.209	284.421	29
Meknes	5	2005	8.299	299.809	13
Meknes	5	2005	7.099	220.621	15
Meknes	5	2005	12.43	218.305	27
Fez	5	2005	10.9	228.277	23
Fez	5	2005	6.128	208.806	20
Fez	5	2005	11.47	280.221	27
Fez	5	2005	5.285	234.918	26
Fez	5	2005	13.064	268.667	22
Casablanca	5	2005	5.594	209.841	25
Casablanca	5	2005	5.251	201.696	29
Casablanca	5	2005	4.049	225.227	22
Casablanca	5	2005	7.431	258.583	14
Casablanca	5	2005	13.906	200.423	13
Casablanca	5	2005	7.697	283.471	10
Casablanca	5	2005	5.659	299.491	23
Rabat	5	2005	9.588	274.051	14
Rabat	5	2005	9.361	233.767	11
Rabat	5	2005	7.219	247.996	27
Rabat	5	2005	9.896	230.963	13
Meknes	5	2005	13.554	237.036	10
Meknes	5	2005	11.835	294.574	16
Meknes	5	2005	12.302	226.038	19
Meknes	5	2005	8.25	205.256	17
Fez	5	2005	8.416	287.948	28
Fez	5	2005	4.124	201.815	27
Fez	5	2005	8.348	211.236	15
Fez	5	2005	12.629	253.03	25
Fez	5	2005	7.38	229.473	19
Casablanca	5	2005	10.437	299.521	26
Casablanca	5	2005	4.482	285.597	24
Casablanca	5	2005	6.703	257.473	13
Casablanca	5	2005	6.26	246.27	28
Casablanca	5	2005	10.538	210.163	15
Casablanca	5	2005	12.83	255.689	25
Casablanca	5	2005	10.587	268.093	18
Rabat	5	2005	8.332	258.597	25
Rabat	5	2005	7.671	229.144	13
Rabat	5	2005	11.614	213.87	14
Rabat	5	2005	8.342	285.56	14
Meknes	5	2005	12.268	274.176	11
Meknes	5	2005	6.508	241.506	19
Meknes	5	2005	11.659	246.814	21
Meknes	5	2005	10.649	279.013	11
Fez	5	2005	5.073	248.783	20
Fez	5	2005	5.291	247.99	15
Fez	5	2005	10.487	235.946	18
Fez	5	2005	12.607	252.896	20
Fez	5	2005	5.481	223.476	26
Casablanca	5	2005	11.666	214.03	27
Casablanca	5	2005	11.186	289.295	11
Casablanca	5	2005	5.735	232.998	29
Casablanca	5	2005	9.976	201.254	22
Casablanca	5	2005	13.98	236.637	29
Casablanca	5	2005	4.135	231.953	29
Casablanca	5	2005	9.221	222.117	16
Rabat	5	2005	9.662	284.404	19
Rabat	5	2005	10.863	216.329	10
Rabat	5	2005	9.308	234.522	23
Rabat	5	2005	10.126	214.225	26
Meknes	5	2005	10.472	284.171	26
Meknes	5	2005	9.643	258.491	15
Meknes	5	2005	12.996	257.037	27
Meknes	5	2005	7.588	200.211	18
Fez	5	2005	13.766	215.88	22
Fez	5	2005	4.305	257.49	26
Fez	5	2005	9.267	213.112	27
Fez	5	2005	10.898	239.856	28
Fez	5	2005	6.116	231.327	19
Casablanca	5	2005	13.084	213.375	21
Casablanca	5	2005	6.305	281.049	10
Casablanca	5	2005	4.964	228.556	20
Casablanca	5	2005	4.772	220.33	10
Casablanca	5	2005	7.024	281.144	15
Casablanca	5	2005	4.16	202.007	26
Casablanca	5	2005	10.746	291.644	23
Rabat	5	2005	5.823	248.388	20
Rabat	5	2005	6.737	272.604	20
Rabat	5	2005	4.111	242.197	27
Rabat	5	2005	5.942	207.174	16
Meknes	5	2005	7.166	269.472	16
Meknes	5	2005	8.239	293.448	25
Meknes	5	2005	12.8	246.301	22
Meknes	5	2005	9.848	216.52	21
Fez	5	2005	10.677	226.498	26
Fez	5	2005	5.683	211.066	29
Fez	5	2005	13.625	250.328	14
Fez	5	2005	9.174	231.581	14
Fez	5	2005	13.782	206.145	10
Casablanca	5	2005	6.814	204.256	23
Casablanca	5	2005	8.233	270.643	15
Casablanca	5	2005	13.04	287.913	29
Casablanca	5	2005	8.505	283.422	28
Casablanca	5	2005	9.651	294.21	18
Casablanca	5	2005	8.298	290.239	14
Casablanca	5	2005	7.021	220.292	14
Rabat	5	2005	6.958	238.805	24
Rabat	5	2005	9.297	252.253	27
Rabat	5	2005	6.178	276.026	23
Rabat	5	2005	4.044	288.113	24
Meknes	5	2005	12.477	226.07	11
Meknes	5	2005	11.291	284.915	20
Meknes	5	2005	5.15	212.962	15
Meknes	5	2005	6.718	228.056	10
Fez	5	2005	7.308	285.207	22
Fez	5	2005	8.877	270.062	20
Fez	5	2005	4.857	204.196	24
Fez	5	2005	4.949	280.024	25
Fez	5	2005	5.98	279.283	22
Casablanca	5	2005	6.037	210.709	26
Casablanca	5	2005	12.158	279.661	20
Casablanca	5	2005	12.055	219.133	13
Casablanca	5	2005	12.275	260.346	24
Casablanca	5	2005	6.35	230.153	12
Casablanca	5	2005	7.375	251.027	28
Casablanca	5	2005	5.494	274.951	12
Rabat	5	2005	4.663	237.651	26
Rabat	5	2005	4.255	236.84	25
Rabat	5	2005	13.582	276.94	29
Rabat	5	2005	6.535	284.288	12
Meknes	5	2005	11.186	222.258	14
Meknes	5	2005	7.477	267.331	18
Meknes	5	2005	10.938	240.742	27
Meknes	5	2005	9.547	275.096	20
Fez	5	2005	11.272	299.4	15
Fez	5	2005	5.668	208.812	12
Fez	5	2005	10.959	219.316	19
Fez	5	2005	11.129	281.914	28
Fez	5	2005	13.211	227.713	18
Casablanca	5	2005	12.111	239.809	21
Casablanca	5	2005	9.226	223.758	27
Casablanca	5	2005	8.511	275.159	17
Casablanca	5	2005	4.691	279.006	12
Casablanca	5	2005	4.401	201.63	23
Casablanca	5	2005	9.413	247.32	24
Casablanca	5	2005	9.694	203.116	19
Rabat	5	2005	10.008	228.013	16
Rabat	5	2005	12.996	234.961	19
Rabat	5	2005	12.13	261.681	23
Rabat	5	2005	10.268	227.194	12
Meknes	5	2005	8.021	243.159	20
Meknes	5	2005	7.002	269.303	24
Meknes	5	2005	6.94	204.408	29
Meknes	5	2005	5.952	207.323	13
Fez	5	2005	6.979	221.777	27
Fez	5	2005	9.764	202.853	17
Fez	5	2005	9.947	234.51	27
Fez	5	2005	11.027	271.258	25
Fez	5	2005	8.54	263.811	13
Casablanca	5	2005	9.502	243.6	19
Casablanca	5	2005	10.008	245.902	10
Casablanca	5	2005	10.343	259.92	22
Casablanca	5	2005	8.768	269.328	17
Casablanca	5	2005	11.817	276.143	17
Casablanca	5	2005	11.769	233.939	25
Casablanca	5	2005	6.133	252.774	24
Rabat	5	2005	12.735	219.65	29
Rabat	5	2005	12.579	280.401	11
Rabat	5	2005	8.876	242.094	27
Rabat	5	2005	4.286	201.639	12
Meknes	5	2005	6.373	246.18	14
Meknes	5	2005	10.332	217.317	12
Meknes	5	2005	9.13	210.145	22
Meknes	5	2005	12.114	254.605	22
Fez	5	2005	12.909	243.322	15
Fez	5	2005	5.569	228.723	29
Fez	5	2005	10.228	286.554	27
Fez	5	2005	10.74	216.972	27
Fez	5	2005	9.233	290.621	17
Casablanca	5	2005	6.656	298.471	28
Casablanca	5	2005	6.424	261.085	11
Casablanca	5	2005	4.262	219.686	21
Casablanca	5	2005	10.53	234.453	18
Casablanca	5	2005	10.21	290.411	20
Casablanca	5	2005	6.645	241.345	16
Casablanca	5	2005	4.207	260.265	22
Rabat	5	2005	7.967	299.354	17
Rabat	5	2005	11.929	244.103	20
Rabat	5	2005	8.401	268.579	10
Rabat	5	2005	11.88	215.518	20
Meknes	5	2005	10.321	210.889	17
Meknes	5	2005	10.513	278.969	13
Meknes	5	2005	13.867	259.445	26
Meknes	5	2005	5.477	222.402	27
Fez	5	2005	11.935	216.433	24
Fez	5	2005	10.211	235.786	25
